session,session_type,meeting_no,date,section,item_order,item_text
426,임시회,제2호,2025년 7월 1일(화),의사일정,15,대통령기록물 관리에 관한 법률 일부개정법률안(전현희 의원 대표발의)(의안번호 2209643)
426,임시회,제2호,2025년 7월 1일(화),의사일정,16,대통령기록물 관리에 관한 법률 일부개정법률안(이해식 의원 대표발의)(의안번호 2209644)
426,임시회,제2호,2025년 7월 1일(화),의사일정,17,대통령기록물 관리에 관한 법률 일부개정법률안(위성곤 의원 대표발의)(의안번호 2209871)
426,임시회,제2호,2025년 7월 1일(화),의사일정,18,대통령기록물 관리에 관한 법률 일부개정법률안(박주민 의원 대표발의)(의안번호 2210139)
426,임시회,제2호,2025년 7월 1일(화),의사일정,19,대통령의 권한대행에 관한 법률안(용혜인 의원 대표발의)(의안번호 2209525)
426,임시회,제2호,2025년 7월 1일(화),의사일정,20,대통령직 인수에 관한 법률 일부개정법률안(민형배 의원 대표발의)(의안번호 2209597)
426,임시회,제2호,2025년 7월 1일(화),의사일정,21,대통령직 인수에 관한 법률 일부개정법률안(한병도 의원 대표발의)(의안번호 2209839)
426,임시회,제2호,2025년 7월 1일(화),의사일정,22,대통령직 인수에 관한 법률 일부개정법률안(황명선 의원 대표발의)(의안번호 2209935)
426,임시회,제2호,2025년 7월 1일(화),의사일정,23,마을공동체 활성화 기본법안(박정현 의원 대표발의)(의안번호 2208551)
426,임시회,제2호,2025년 7월 1일(화),의사일정,24,민원 처리에 관한 법률 일부개정법률안(김태선 의원 대표발의)(의안번호 2210219)
426,임시회,제2호,2025년 7월 1일(화),의사일정,25,상훈법 일부개정법률안(민형배 의원 대표발의)(의안번호 2208958)
426,임시회,제2호,2025년 7월 1일(화),의사일정,26,새마을운동조직 육성법 일부개정법률안(이종배 의원 대표발의)(의안번호 2208006)
426,임시회,제2호,2025년 7월 1일(화),의사일정,27,옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 법률 일부개정법률안(이만희 의원 대표발의)(의안번호 2208324)
426,임시회,제2호,2025년 7월 1일(화),의사일정,28,옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 법률 일부개정법률안(이만희 의원 대표발의)(의안번호 2208365)
426,임시회,제2호,2025년 7월 1일(화),의사일정,29,옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 법률 일부개정법률안(한병도 의원 대표발의)(의안번호 2208554)
426,임시회,제2호,2025년 7월 1일(화),의사일정,30,인구감소지역 지원 특별법 일부개정법률안(박상웅 의원 대표발의)(의안번호 2208649)
426,임시회,제2호,2025년 7월 1일(화),의사일정,31,인구감소지역 지원 특별법 일부개정법률안(박지원 의원 대표발의)(의안번호 2209111)
426,임시회,제2호,2025년 7월 1일(화),의사일정,32,인구감소지역 지원 특별법 일부개정법률안(이춘석 의원 대표발의)(의안번호 2209279)
426,임시회,제2호,2025년 7월 1일(화),의사일정,33,인구감소지역 지원 특별법 일부개정법률안(이춘석 의원 대표발의)(의안번호 2210059)
426,임시회,제2호,2025년 7월 1일(화),의사일정,34,자원봉사활동 기본법 일부개정법률안(박성훈 의원 대표발의)(의안번호 2207929)
426,임시회,제2호,2025년 7월 1일(화),의사일정,35,자전거 이용 활성화에 관한 법률 일부개정법률안(박성훈 의원 대표발의)(의안번호 2207885)
426,임시회,제2호,2025년 7월 1일(화),의사일정,36,자전거 이용 활성화에 관한 법률 일부개정법률안(김선교 의원 대표발의)(의안번호 2208805)
426,임시회,제2호,2025년 7월 1일(화),의사일정,37,전직대통령 예우에 관한 법률 일부개정법률안(복기왕 의원 대표발의)(의안번호 2209752)
426,임시회,제2호,2025년 7월 1일(화),의사일정,38,접경지역 지원 특별법 일부개정법률안(정부 제출)(의안번호 2209114)
426,임시회,제2호,2025년 7월 1일(화),의사일정,39,접경지역 지원 특별법 일부개정법률안(김용태 의원 대표발의)(의안번호 2209892)
426,임시회,제2호,2025년 7월 1일(화),의사일정,40,정부조직법 일부개정법률안(민형배 의원 대표발의)(의안번호 2207129)
426,임시회,제2호,2025년 7월 1일(화),의사일정,41,정부조직법 일부개정법률안(권향엽 의원 대표발의)(의안번호 2207133)
426,임시회,제2호,2025년 7월 1일(화),의사일정,42,정부조직법 일부개정법률안(민형배 의원 대표발의)(의안번호 2207269)
426,임시회,제2호,2025년 7월 1일(화),의사일정,43,정부조직법 일부개정법률안(신장식 의원 대표발의)(의안번호 2207305)
426,임시회,제2호,2025년 7월 1일(화),의사일정,44,정부조직법 일부개정법률안(황명선 의원 대표발의)(의안번호 2207312)
426,임시회,제2호,2025년 7월 1일(화),의사일정,45,정부조직법 일부개정법률안(박홍배 의원 대표발의)(의안번호 2207436)
426,임시회,제2호,2025년 7월 1일(화),의사일정,46,정부조직법 일부개정법률안(한민수 의원 대표발의)(의안번호 2207685)
426,임시회,제2호,2025년 7월 1일(화),의사일정,47,정부조직법 일부개정법률안(김정호 의원 대표발의)(의안번호 2207822)
426,임시회,제2호,2025년 7월 1일(화),의사일정,48,정부조직법 일부개정법률안(박범계 의원 대표발의)(의안번호 2207846)
426,임시회,제2호,2025년 7월 1일(화),의사일정,49,정부조직법 일부개정법률안(조인철 의원 대표발의)(의안번호 2207874)
426,임시회,제2호,2025년 7월 1일(화),의사일정,50,정부조직법 일부개정법률안(박홍배 의원 대표발의)(의안번호 2208263)
426,임시회,제2호,2025년 7월 1일(화),의사일정,51,정부조직법 일부개정법률안(조정훈 의원 대표발의)(의안번호 2208944)
426,임시회,제2호,2025년 7월 1일(화),의사일정,52,정부조직법 일부개정법률안(박정현 의원 대표발의)(의안번호 2209049)
426,임시회,제2호,2025년 7월 1일(화),의사일정,53,정부조직법 일부개정법률안(허성무 의원 대표발의)(의안번호 2209646)
426,임시회,제2호,2025년 7월 1일(화),의사일정,54,정부조직법 일부개정법률안(오기형 의원 대표발의)(의안번호 2209669)
426,임시회,제2호,2025년 7월 1일(화),의사일정,55,정부조직법 일부개정법률안(허영 의원 대표발의)(의안번호 2209755)
426,임시회,제2호,2025년 7월 1일(화),의사일정,56,정부조직법 일부개정법률안(이강일 의원 대표발의)(의안번호 2209821)
426,임시회,제2호,2025년 7월 1일(화),의사일정,57,정부조직법 일부개정법률안(김건 의원 대표발의)(의안번호 2209869)
426,임시회,제2호,2025년 7월 1일(화),의사일정,58,정부조직법 일부개정법률안(최민희 의원 대표발의)(의안번호 2209881)
426,임시회,제2호,2025년 7월 1일(화),의사일정,59,제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 일부개정법률안(위성곤 의원 대표발의)(의안번호 2207167)
426,임시회,제2호,2025년 7월 1일(화),의사일정,60,제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 일부개정법률안(위성곤 의원 대표발의)(의안번호 2207389)
426,임시회,제2호,2025년 7월 1일(화),의사일정,61,제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 일부개정법률안(위성곤 의원 대표발의)(의안번호 2209705)
426,임시회,제2호,2025년 7월 1일(화),의사일정,62,주민등록법 일부개정법률안(김정호 의원 대표발의)(의안번호 2207765)
426,임시회,제2호,2025년 7월 1일(화),의사일정,63,주민소환에 관한 법률 일부개정법률안(이인영 의원 대표발의)(의안번호 2210211)
426,임시회,제2호,2025년 7월 1일(화),의사일정,64,주민조례발안에 관한 법률 일부개정법률안(김태선 의원 대표발의)(의안번호 2209199)
426,임시회,제2호,2025년 7월 1일(화),의사일정,65,주한미군 공여구역주변지역 등 지원 특별법 일부개정법률안(박지혜 의원 대표발의)(의안번호 2207700)
426,임시회,제2호,2025년 7월 1일(화),의사일정,66,주한미군 공여구역주변지역 등 지원 특별법 일부개정법률안(이재강 의원 대표발의)(의안번호 2207732)
426,임시회,제2호,2025년 7월 1일(화),의사일정,67,주한미군 공여구역주변지역 등 지원 특별법 일부개정법률안(정부 제출)(의안번호 2209115)
426,임시회,제2호,2025년 7월 1일(화),의사일정,68,주한미군 공여구역주변지역 등 지원 특별법 일부개정법률안(김성원 의원 대표발의)(의안번호 2209770)
426,임시회,제2호,2025년 7월 1일(화),의사일정,69,지방공기업법 일부개정법률안(김위상 의원 대표발의)(의안번호 2207794)
426,임시회,제2호,2025년 7월 1일(화),의사일정,70,지방공기업법 일부개정법률안(김종양 의원 대표발의)(의안번호 2208771)
426,임시회,제2호,2025년 7월 1일(화),의사일정,71,지방공기업법 일부개정법률안(김태선 의원 대표발의)(의안번호 2209181)
426,임시회,제2호,2025년 7월 1일(화),의사일정,72,지방공기업법 일부개정법률안(신장식 의원 대표발의)(의안번호 2209269)
426,임시회,제2호,2025년 7월 1일(화),의사일정,73,지방공무원법 일부개정법률안(이해식 의원 대표발의)(의안번호 2207659)
426,임시회,제2호,2025년 7월 1일(화),의사일정,74,지방공무원법 일부개정법률안(허성무 의원 대표발의)(의안번호 2208878)
426,임시회,제2호,2025년 7월 1일(화),의사일정,75,지방공무원법 일부개정법률안(최보윤 의원 대표발의)(의안번호 2209365)
426,임시회,제2호,2025년 7월 1일(화),의사일정,76,지방공무원법 일부개정법률안(김상훈 의원 대표발의)(의안번호 2209708)
426,임시회,제2호,2025년 7월 1일(화),의사일정,77,지방교부세법 일부개정법률안(황정아 의원 대표발의)(의안번호 2207756)
426,임시회,제2호,2025년 7월 1일(화),의사일정,78,지방교부세법 일부개정법률안(송재봉 의원 대표발의)(의안번호 2208188)
426,임시회,제2호,2025년 7월 1일(화),의사일정,79,지방교부세법 일부개정법률안(김교흥 의원 대표발의)(의안번호 2209922)
426,임시회,제2호,2025년 7월 1일(화),의사일정,80,지방세기본법 일부개정법률안(김소희 의원 대표발의)(의안번호 2207141)
426,임시회,제2호,2025년 7월 1일(화),의사일정,81,지방세기본법 일부개정법률안(오기형 의원 대표발의)(의안번호 2208003)
426,임시회,제2호,2025년 7월 1일(화),의사일정,82,지방세기본법 일부개정법률안(양부남 의원 대표발의)(의안번호 2208101)
426,임시회,제2호,2025년 7월 1일(화),의사일정,83,지방세법 일부개정법률안(김소희 의원 대표발의)(의안번호 2207143)
426,임시회,제2호,2025년 7월 1일(화),의사일정,84,지방세법 일부개정법률안(김예지 의원 대표발의)(의안번호 2208699)
426,임시회,제2호,2025년 7월 1일(화),의사일정,85,지방세법 일부개정법률안(구자근 의원 대표발의)(의안번호 2208941)
426,임시회,제2호,2025년 7월 1일(화),의사일정,86,지방세징수법 일부개정법률안(오기형 의원 대표발의)(의안번호 2208610)
426,임시회,제2호,2025년 7월 1일(화),의사일정,87,지방세특례제한법 일부개정법률안(김성원 의원 대표발의)(의안번호 2207202)
426,임시회,제2호,2025년 7월 1일(화),의사일정,88,지방세특례제한법 일부개정법률안(엄태영 의원 대표발의)(의안번호 2207529)
426,임시회,제2호,2025년 7월 1일(화),의사일정,89,지방세특례제한법 일부개정법률안(주철현 의원 대표발의)(의안번호 2207746)
426,임시회,제2호,2025년 7월 1일(화),의사일정,90,지방세특례제한법 일부개정법률안(정성호 의원 대표발의)(의안번호 2207946)
426,임시회,제2호,2025년 7월 1일(화),의사일정,91,지방세특례제한법 일부개정법률안(조인철 의원 대표발의)(의안번호 2208127)
426,임시회,제2호,2025년 7월 1일(화),의사일정,92,지방세특례제한법 일부개정법률안(이만희 의원 대표발의)(의안번호 2208224)
426,임시회,제2호,2025년 7월 1일(화),의사일정,93,지방세특례제한법 일부개정법률안(강명구 의원 대표발의)(의안번호 2208238)
426,임시회,제2호,2025년 7월 1일(화),의사일정,94,지방세특례제한법 일부개정법률안(이만희 의원 대표발의)(의안번호 2208270)
426,임시회,제2호,2025년 7월 1일(화),의사일정,95,지방세특례제한법 일부개정법률안(김예지 의원 대표발의)(의안번호 2208285)
426,임시회,제2호,2025년 7월 1일(화),의사일정,96,지방세특례제한법 일부개정법률안(이만희 의원 대표발의)(의안번호 2208302)
426,임시회,제2호,2025년 7월 1일(화),의사일정,97,지방세특례제한법 일부개정법률안(엄태영 의원 대표발의)(의안번호 2208307)
426,임시회,제2호,2025년 7월 1일(화),의사일정,98,지방세특례제한법 일부개정법률안(장철민 의원 대표발의)(의안번호 2208435)
426,임시회,제2호,2025년 7월 1일(화),의사일정,99,지방세특례제한법 일부개정법률안(박정 의원 대표발의)(의안번호 2208446)
426,임시회,제2호,2025년 7월 1일(화),의사일정,100,지방세특례제한법 일부개정법률안(최수진 의원 대표발의)(의안번호 2208606)
426,임시회,제2호,2025년 7월 1일(화),의사일정,101,지방세특례제한법 일부개정법률안(이만희 의원 대표발의)(의안번호 2208684)
426,임시회,제2호,2025년 7월 1일(화),의사일정,102,지방세특례제한법 일부개정법률안(이만희 의원 대표발의)(의안번호 2208704)
426,임시회,제2호,2025년 7월 1일(화),의사일정,103,지방세특례제한법 일부개정법률안(이만희 의원 대표발의)(의안번호 2208739)
426,임시회,제2호,2025년 7월 1일(화),의사일정,104,지방세특례제한법 일부개정법률안(윤준병 의원 대표발의)(의안번호 2208767)
426,임시회,제2호,2025년 7월 1일(화),의사일정,105,지방세특례제한법 일부개정법률안(이원택 의원 대표발의)(의안번호 2208984)
426,임시회,제2호,2025년 7월 1일(화),의사일정,106,지방세특례제한법 일부개정법률안(이만희 의원 대표발의)(의안번호 2208999)
426,임시회,제2호,2025년 7월 1일(화),의사일정,107,지방세특례제한법 일부개정법률안(엄태영 의원 대표발의)(의안번호 2209057)
426,임시회,제2호,2025년 7월 1일(화),의사일정,108,지방세특례제한법 일부개정법률안(윤준병 의원 대표발의)(의안번호 2209167)
426,임시회,제2호,2025년 7월 1일(화),의사일정,109,지방세특례제한법 일부개정법률안(윤준병 의원 대표발의)(의안번호 2209242)
426,임시회,제2호,2025년 7월 1일(화),의사일정,110,지방세특례제한법 일부개정법률안(윤준병 의원 대표발의)(의안번호 2209292)
426,임시회,제2호,2025년 7월 1일(화),의사일정,111,지방세특례제한법 일부개정법률안(조인철 의원 대표발의)(의안번호 2209331)
426,임시회,제2호,2025년 7월 1일(화),의사일정,112,지방세특례제한법 일부개정법률안(최보윤 의원 대표발의)(의안번호 2209396)
426,임시회,제2호,2025년 7월 1일(화),의사일정,113,지방세특례제한법 일부개정법률안(엄태영 의원 대표발의)(의안번호 2209414)
426,임시회,제2호,2025년 7월 1일(화),의사일정,114,지방세특례제한법 일부개정법률안(김태선 의원 대표발의)(의안번호 2209613)
426,임시회,제2호,2025년 7월 1일(화),의사일정,115,지방세특례제한법 일부개정법률안(안도걸 의원 대표발의)(의안번호 2209639)
426,임시회,제2호,2025년 7월 1일(화),의사일정,116,지방세특례제한법 일부개정법률안(김선교 의원 대표발의)(의안번호 2209655)
426,임시회,제2호,2025년 7월 1일(화),의사일정,117,지방세특례제한법 일부개정법률안(김주영 의원 대표발의)(의안번호 2209687)
426,임시회,제2호,2025년 7월 1일(화),의사일정,118,지방세특례제한법 일부개정법률안(박상웅 의원 대표발의)(의안번호 2209787)
426,임시회,제2호,2025년 7월 1일(화),의사일정,119,지방세특례제한법 일부개정법률안(정춘생 의원 대표발의)(의안번호 2209813)
426,임시회,제2호,2025년 7월 1일(화),의사일정,120,지방세특례제한법 일부개정법률안(한병도 의원 대표발의)(의안번호 2209838)
426,임시회,제2호,2025년 7월 1일(화),의사일정,121,지방세특례제한법 일부개정법률안(허성무 의원 대표발의)(의안번호 2210009)
426,임시회,제2호,2025년 7월 1일(화),의사일정,122,지방세특례제한법 일부개정법률안(박상웅 의원 대표발의)(의안번호 2210016)
426,임시회,제2호,2025년 7월 1일(화),의사일정,123,지방세특례제한법 일부개정법률안(김기표 의원 대표발의)(의안번호 2210079)
426,임시회,제2호,2025년 7월 1일(화),의사일정,124,지방세특례제한법 일부개정법률안(박정하 의원 대표발의)(의안번호 2210164)
426,임시회,제2호,2025년 7월 1일(화),의사일정,125,지방세특례제한법 일부개정법률안(박상웅 의원 대표발의)(의안번호 2210217)
426,임시회,제2호,2025년 7월 1일(화),의사일정,126,지방자치단체 보조금 관리에 관한 법률 일부개정법률안(양부남 의원 대표발의)(의안번호 2208167)
426,임시회,제2호,2025년 7월 1일(화),의사일정,127,지방자치단체 보조금 관리에 관한 법률 일부개정법률안(김태선 의원 대표발의)(의안번호 2209188)
426,임시회,제2호,2025년 7월 1일(화),의사일정,128,지방자치단체 출자·출연 기관의 운영에 관한 법률 일부개정법률안(김종양 의원 대표발의)(의안번호 2208761)
426,임시회,제2호,2025년 7월 1일(화),의사일정,129,지방자치단체를 당사자로 하는 계약에 관한 법률 일부개정법률안(김태선 의원 대표발의)(의안번호 2209200)
426,임시회,제2호,2025년 7월 1일(화),의사일정,130,지방자치단체를 당사자로 하는 계약에 관한 법률 일부개정법률안(장종태 의원 대표발의)(의안번호 2209211)
426,임시회,제2호,2025년 7월 1일(화),의사일정,131,지방자치법 일부개정법률안(정춘생 의원 대표발의)(의안번호 2207122)
426,임시회,제2호,2025년 7월 1일(화),의사일정,132,지방자치법 일부개정법률안(민형배 의원 대표발의)(의안번호 2207475)
426,임시회,제2호,2025년 7월 1일(화),의사일정,133,지방자치법 일부개정법률안(박지원 의원 대표발의)(의안번호 2207878)
426,임시회,제2호,2025년 7월 1일(화),의사일정,134,지방자치법 일부개정법률안(이달희 의원 대표발의)(의안번호 2208553)
426,임시회,제2호,2025년 7월 1일(화),의사일정,135,지방자치법 일부개정법률안(정동만 의원 대표발의)(의안번호 2209677)
426,임시회,제2호,2025년 7월 1일(화),의사일정,136,지방자치법 일부개정법률안(신정훈 의원 대표발의)(의안번호 2209845)
426,임시회,제2호,2025년 7월 1일(화),의사일정,137,지방재정법 일부개정법률안(김소희 의원 대표발의)(의안번호 2207142)
426,임시회,제2호,2025년 7월 1일(화),의사일정,138,지방재정법 일부개정법률안(정을호 의원 대표발의)(의안번호 2207428)
426,임시회,제2호,2025년 7월 1일(화),의사일정,139,지방재정법 일부개정법률안(임오경 의원 대표발의)(의안번호 2209065)
426,임시회,제2호,2025년 7월 1일(화),의사일정,140,지역공공은행 설립 및 운영에 관한 특별법안(송재봉 의원 대표발의)(의안번호 2207255)
426,임시회,제2호,2025년 7월 1일(화),의사일정,141,지역사랑상품권 이용 활성화에 관한 법률 일부개정법률안(신정훈 의원 대표발의)(의안번호 2207816)
426,임시회,제2호,2025년 7월 1일(화),의사일정,142,직능인 경제활동 지원에 관한 법률 일부개정법률안(김종양 의원 대표발의)(의안번호 2208759)
426,임시회,제2호,2025년 7월 1일(화),의사일정,143,한국자유총연맹 육성에 관한 법률 일부개정법률안(김성원 의원 대표발의)(의안번호 2207207)
426,임시회,제2호,2025년 7월 1일(화),의사일정,144,행정법제 혁신을 위한 공공기관의 정보공개에 관한 법률 등 11개 법률의 일부개정에 관한 법률안(조은희 의원 대표발의)(의안번호 2208259)
426,임시회,제2호,2025년 7월 1일(화),의사일정,145,행정절차법 일부개정법률안(최보윤 의원 대표발의)(의안번호 2209364)
426,임시회,제2호,2025년 7월 1일(화),의사일정,146,"남성행동 변화 역할을 하는 비서 신설에 관한 청원(김수대 외 52,182인 국민동의로 제출)(청원번호 2200109)"
426,임시회,제2호,2025년 7월 1일(화),의사일정,147,3·15의거 참여자의 명예회복 등에 관한 법률 일부개정법률안(양부남 의원 대표발의)(의안번호 2209152)
426,임시회,제2호,2025년 7월 1일(화),의사일정,148,거창사건등 관련자의 명예회복에 관한 특별조치법 전부개정법률안(신성범 의원 대표발의)(의안번호 2209911)
426,임시회,제2호,2025년 7월 1일(화),의사일정,149,국립국가폭력트라우마치유센터의 설립 및 운영에 관한 법률 일부개정법률안(전진숙 의원 대표발의)(의안번호 2208017)
426,임시회,제2호,2025년 7월 1일(화),의사일정,150,장애인 차별조항 정비를 위한 행정안전위원회 소관 5개 법률 일부개정을 위한 법률안(최보윤 의원 대표발의)(의안번호 2210042)
426,임시회,제2호,2025년 7월 1일(화),의사일정,151,국민 안전교육 진흥 기본법 일부개정법률안(조은희 의원 대표발의)(의안번호 2209258)
426,임시회,제2호,2025년 7월 1일(화),의사일정,152,보행안전 및 편의증진에 관한 법률 일부개정법률안(이만희 의원 대표발의)(의안번호 2209001)
426,임시회,제2호,2025년 7월 1일(화),의사일정,153,생명안전기본법안(박주민 의원·용혜인 의원·한창민 의원 대표발의)(의안번호 2208779)
426,임시회,제2호,2025년 7월 1일(화),의사일정,154,어린이놀이시설 안전관리법 일부개정법률안(안태준 의원 대표발의)(의안번호 2207618)
426,임시회,제2호,2025년 7월 1일(화),의사일정,155,어린이놀이시설 안전관리법 일부개정법률안(임호선 의원 대표발의)(의안번호 2209186)
426,임시회,제2호,2025년 7월 1일(화),의사일정,156,어린이놀이시설 안전관리법 일부개정법률안(허영 의원 대표발의)(의안번호 2209402)
426,임시회,제2호,2025년 7월 1일(화),의사일정,157,자연재해대책법 일부개정법률안(장종태 의원 대표발의)(의안번호 2210030)
426,임시회,제2호,2025년 7월 1일(화),의사일정,158,재난 및 안전관리 기본법 일부개정법률안(정춘생 의원 대표발의)(의안번호 2207692)
426,임시회,제2호,2025년 7월 1일(화),의사일정,159,재난 및 안전관리 기본법 일부개정법률안(정준호 의원 대표발의)(의안번호 2208042)
426,임시회,제2호,2025년 7월 1일(화),의사일정,160,재난 및 안전관리 기본법 일부개정법률안(조은희 의원 대표발의)(의안번호 2208292)
426,임시회,제2호,2025년 7월 1일(화),의사일정,161,재난 및 안전관리 기본법 일부개정법률안(윤준병 의원 대표발의)(의안번호 2208366)
426,임시회,제2호,2025년 7월 1일(화),의사일정,162,재난 및 안전관리 기본법 일부개정법률안(김병기 의원 대표발의)(의안번호 2208751)
426,임시회,제2호,2025년 7월 1일(화),의사일정,163,재난 및 안전관리 기본법 일부개정법률안(임호선 의원 대표발의)(의안번호 2208982)
426,임시회,제2호,2025년 7월 1일(화),의사일정,164,재난 및 안전관리 기본법 일부개정법률안(백선희 의원 대표발의)(의안번호 2209342)
426,임시회,제2호,2025년 7월 1일(화),의사일정,165,재난 및 안전관리 기본법 일부개정법률안(서미화 의원 대표발의)(의안번호 2209452)
426,임시회,제2호,2025년 7월 1일(화),의사일정,166,재난 및 안전관리 기본법 일부개정법률안(김윤 의원 대표발의)(의안번호 2209617)
426,임시회,제2호,2025년 7월 1일(화),의사일정,167,재난 및 안전관리 기본법 일부개정법률안(백선희 의원 대표발의)(의안번호 2209818)
426,임시회,제2호,2025년 7월 1일(화),의사일정,168,재난 및 안전관리 기본법 일부개정법률안(임오경 의원 대표발의)(의안번호 2209831)
426,임시회,제2호,2025년 7월 1일(화),의사일정,169,재난 및 안전관리 기본법 일부개정법률안(민형배 의원 대표발의)(의안번호 2209979)
426,임시회,제2호,2025년 7월 1일(화),의사일정,170,재해구호법 일부개정법률안(강선우 의원 대표발의)(의안번호 2207998)
426,임시회,제2호,2025년 7월 1일(화),의사일정,171,재해구호법 일부개정법률안(안상훈 의원 대표발의)(의안번호 2208917)
426,임시회,제2호,2025년 7월 1일(화),의사일정,172,행정법제 혁신을 위한 국민 안전교육 진흥 기본법 등 9개 법률의 일부개정에 관한 법률안(조은희 의원 대표발의)(의안번호 2208261)
426,임시회,제2호,2025년 7월 1일(화),의사일정,173,공공단체등 위탁선거에 관한 법률 일부개정법률안(양부남 의원 대표발의)(의안번호 2207939)
426,임시회,제2호,2025년 7월 1일(화),의사일정,174,공공단체등 위탁선거에 관한 법률 일부개정법률안(신정훈 의원 대표발의)(의안번호 2208287)
426,임시회,제2호,2025년 7월 1일(화),의사일정,175,공공단체등 위탁선거에 관한 법률 일부개정법률안(윤재옥 의원 대표발의)(의안번호 2208350)
426,임시회,제2호,2025년 7월 1일(화),의사일정,176,공공단체등 위탁선거에 관한 법률 일부개정법률안(김태선 의원 대표발의)(의안번호 2209176)
426,임시회,제2호,2025년 7월 1일(화),의사일정,177,공직선거법 일부개정법률안(정춘생 의원 대표발의)(의안번호 2207259)
426,임시회,제2호,2025년 7월 1일(화),의사일정,178,공직선거법 일부개정법률안(강득구 의원 대표발의)(의안번호 2207296)
426,임시회,제2호,2025년 7월 1일(화),의사일정,179,공직선거법 일부개정법률안(이광희 의원 대표발의)(의안번호 2207338)
426,임시회,제2호,2025년 7월 1일(화),의사일정,180,공직선거법 일부개정법률안(정춘생 의원 대표발의)(의안번호 2207458)
426,임시회,제2호,2025년 7월 1일(화),의사일정,181,공직선거법 일부개정법률안(이해식 의원 대표발의)(의안번호 2207526)
426,임시회,제2호,2025년 7월 1일(화),의사일정,182,공직선거법 일부개정법률안(최보윤 의원 대표발의)(의안번호 2207668)
426,임시회,제2호,2025년 7월 1일(화),의사일정,183,공직선거법 일부개정법률안(한민수 의원 대표발의)(의안번호 2207688)
426,임시회,제2호,2025년 7월 1일(화),의사일정,184,공직선거법 일부개정법률안(이달희 의원 대표발의)(의안번호 2207905)
426,임시회,제2호,2025년 7월 1일(화),의사일정,185,공직선거법 일부개정법률안(김태호 의원 대표발의)(의안번호 2207989)
426,임시회,제2호,2025년 7월 1일(화),의사일정,186,공직선거법 일부개정법률안(김태호 의원 대표발의)(의안번호 2208050)
426,임시회,제2호,2025년 7월 1일(화),의사일정,187,공직선거법 일부개정법률안(홍기원 의원 대표발의)(의안번호 2208097)
426,임시회,제2호,2025년 7월 1일(화),의사일정,188,공직선거법 일부개정법률안(정희용 의원 대표발의)(의안번호 2208367)
426,임시회,제2호,2025년 7월 1일(화),의사일정,189,공직선거법 일부개정법률안(이달희 의원 대표발의)(의안번호 2208409)
426,임시회,제2호,2025년 7월 1일(화),의사일정,190,공직선거법 일부개정법률안(나경원 의원 대표발의)(의안번호 2208447)
426,임시회,제2호,2025년 7월 1일(화),의사일정,191,공직선거법 일부개정법률안(한병도 의원 대표발의)(의안번호 2208546)
